Date,Close,ARIMA_Pred,residuals
,AAPL,,
2015-01-02,24.288578033447266,0.0,24.288578033447266
2015-01-05,23.604328155517578,24.288578033447266,-0.6842498779296875
2015-01-06,23.60655403137207,23.604328155517578,0.0022258758544921875
2015-01-07,23.93757438659668,23.606554031372095,0.3310203552245845
2015-01-08,24.85730743408203,23.93757438659668,0.9197330474853516
2015-01-09,24.88396453857422,24.85730743408203,0.0266571044921875
2015-01-12,24.270809173583984,24.88396453857422,-0.6131553649902344
2015-01-13,24.486305236816406,24.270809173583984,0.21549606323242188
2015-01-14,24.39299201965332,24.486305236816406,-0.09331321716308594
2015-01-15,23.73096466064453,24.39299201965332,-0.6620273590087891
2015-01-16,23.546573638916016,23.73096466064453,-0.18439102172851562
2015-01-20,24.153064727783203,23.546573638916016,0.6064910888671875
2015-01-21,24.337459564208984,24.153064727783203,0.18439483642578125
2015-01-22,24.970605850219727,24.337459564208984,0.6331462860107422
2015-01-23,25.099462509155273,24.970605850219727,0.12885665893554688
2015-01-26,25.126115798950195,25.099462509155273,0.026653289794921875
2015-01-27,24.246370315551758,25.126115798950195,-0.8797454833984375
2015-01-28,25.617084503173828,24.246370315551758,1.3707141876220703
2015-01-29,26.414640426635742,25.617084503173828,0.7975559234619141
2015-01-30,26.028079986572266,26.414640426635742,-0.38656044006347656
2015-02-02,26.35465431213379,26.028079986572266,0.32657432556152344
2015-02-03,26.359100341796875,26.35465431213379,0.0044460296630859375
2015-02-04,26.561260223388672,26.359100341796875,0.20215988159179688
2015-02-05,26.750843048095703,26.561260223388672,0.18958282470703125
2015-02-06,26.52557373046875,26.750843048095703,-0.22526931762695312
2015-02-09,26.701772689819336,26.52557373046875,0.17619895935058594
2015-02-10,27.214757919311523,26.701772689819336,0.5129852294921875
2015-02-11,27.85263442993164,27.214757919311523,0.6378765106201172
2015-02-12,28.205026626586914,27.85263442993164,0.35239219665527344
2015-02-13,28.34331703186035,28.205026626586914,0.1382904052734375
2015-02-17,28.510587692260742,28.34331703186035,0.16727066040039062
2015-02-18,28.70909309387207,28.510587692260742,0.19850540161132812
2015-02-19,28.648874282836914,28.70909309387207,-0.06021881103515625
2015-02-20,28.883052825927734,28.648874282836914,0.2341785430908203
2015-02-23,29.663677215576172,28.883052825927734,0.7806243896484375
2015-02-24,29.47856330871582,29.663677215576172,-0.18511390686035156
2015-02-25,28.724699020385742,29.47856330871582,-0.7538642883300781
2015-02-26,29.08824920654297,28.724699020385742,0.36355018615722656
2015-02-27,28.651107788085938,29.08824920654297,-0.43714141845703125
2015-03-02,28.791610717773438,28.651107788085938,0.1405029296875
2015-03-03,28.851829528808594,28.791610717773438,0.06021881103515625
2015-03-04,28.668941497802734,28.851829528808594,-0.18288803100585938
2015-03-05,28.193883895874023,28.668941497802734,-0.47505760192871094
2015-03-06,28.23625373840332,28.193883895874023,0.042369842529296875
2015-03-09,28.356689453125,28.23625373840332,0.12043571472167969
2015-03-10,27.77011489868164,28.356689453125,-0.5865745544433594
2015-03-11,27.263818740844727,27.77011489868164,-0.5062961578369141
2015-03-12,27.75674057006836,27.263818740844727,0.4929218292236328
2015-03-13,27.564918518066406,27.75674057006836,-0.19182205200195312
2015-03-16,27.868247985839844,27.564918518066406,0.3033294677734375
2015-03-17,28.334388732910156,27.868247985839844,0.4661407470703125
2015-03-18,28.653329849243164,28.334388732910156,0.3189411163330078
2015-03-19,28.436986923217773,28.653329849243164,-0.21634292602539062
2015-03-20,28.080137252807617,28.436986923217773,-0.35684967041015625
2015-03-23,28.372312545776367,28.080137252807617,0.29217529296875
2015-03-24,28.256330490112305,28.372312545776367,-0.1159820556640625
2015-03-25,27.518085479736328,28.256330490112305,-0.7382450103759766
2015-03-26,27.70989227294922,27.518085479736328,0.19180679321289062
2015-03-27,27.489089965820312,27.70989227294922,-0.22080230712890625
2015-03-30,28.184965133666992,27.489089965820312,0.6958751678466797
2015-03-31,27.75226593017578,28.184965133666992,-0.43269920349121094
2015-04-01,27.712121963500977,27.75226593017578,-0.04014396667480469
2015-04-02,27.95076560974121,27.712121963500977,0.23864364624023438
2015-04-06,28.40353012084961,27.95076560974121,0.45276451110839844
2015-04-07,28.10466194152832,28.40353012084961,-0.29886817932128906
2015-04-08,28.013216018676758,28.10466194152832,-0.0914459228515625
2015-04-09,28.227340698242188,28.013216018676758,0.2141246795654297
2015-04-10,28.347774505615234,28.227340698242188,0.12043380737304688
2015-04-13,28.29201316833496,28.347774505615234,-0.05576133728027344
2015-04-14,28.169349670410156,28.29201316833496,-0.12266349792480469
2015-04-15,28.276403427124023,28.169349670410156,0.10705375671386719
2015-04-16,28.140348434448242,28.276403427124023,-0.13605499267578125
2015-04-17,27.82364273071289,28.140348434448242,-0.31670570373535156
2015-04-20,28.459291458129883,27.82364273071289,0.6356487274169922
2015-04-21,28.30539894104004,28.459291458129883,-0.15389251708984375
2015-04-22,28.686782836914062,28.30539894104004,0.38138389587402344
2015-04-23,28.920978546142578,28.686782836914062,0.23419570922851562
2015-04-24,29.057029724121094,28.920978546142578,0.13605117797851562
2015-04-27,29.58561134338379,29.057029724121094,0.5285816192626953
2015-04-28,29.119476318359375,29.58561134338379,-0.46613502502441406
2015-04-29,28.691253662109375,29.119476318359375,-0.42822265625
2015-04-30,27.912851333618164,28.691253662109375,-0.7784023284912109
2015-05-01,28.76038932800293,27.912851333618164,0.8475379943847656
2015-05-04,28.704627990722656,28.76038932800293,-0.05576133728027344
2015-05-05,28.057828903198242,28.704627990722656,-0.6467990875244141
2015-05-06,27.881633758544922,28.057828903198242,-0.1761951446533203
2015-05-07,28.054092407226562,27.881633758544922,0.17245864868164062
2015-05-08,28.58264923095703,28.054092407226562,0.5285568237304688
2015-05-11,28.291494369506836,28.58264923095703,-0.2911548614501953
2015-05-12,28.190702438354492,28.291494369506836,-0.10079193115234375
2015-05-13,28.222057342529297,28.190702438354492,0.03135490417480469
2015-05-14,28.880523681640625,28.222057342529297,0.6584663391113281
2015-05-15,28.8402099609375,28.880523681640625,-0.040313720703125
2015-05-18,29.158245086669922,28.8402099609375,0.3180351257324219
2015-05-19,29.131372451782227,29.158245086669922,-0.026872634887695312
2015-05-20,29.12912368774414,29.131372451782227,-0.0022487640380859375
2015-05-21,29.42700958251953,29.12912368774414,0.2978858947753906
2015-05-22,29.684566497802734,29.42700958251953,0.2575569152832031
2015-05-26,29.030576705932617,29.684566497802734,-0.6539897918701172
2015-05-27,29.572574615478516,29.030576705932617,0.5419979095458984
2015-05-28,29.51434326171875,29.572574615478516,-0.058231353759765625
2015-05-29,29.178401947021484,29.51434326171875,-0.3359413146972656
2015-06-01,29.236635208129883,29.178401947021484,0.05823326110839844
2015-06-02,29.10672950744629,29.236635208129883,-0.12990570068359375
2015-06-03,29.142560958862305,29.10672950744629,0.035831451416015625
2015-06-04,28.97234535217285,29.142560958862305,-0.17021560668945312
2015-06-05,28.813325881958008,28.97234535217285,-0.15901947021484375
2015-06-08,28.62296485900879,28.813325881958008,-0.19036102294921875
2015-06-09,28.53785514831543,28.62296485900879,-0.08510971069335938
2015-06-10,28.864845275878906,28.53785514831543,0.32699012756347656
2015-06-11,28.799888610839844,28.864845275878906,-0.0649566650390625
2015-06-12,28.481857299804688,28.799888610839844,-0.31803131103515625
2015-06-15,28.425870895385742,28.481857299804688,-0.05598640441894531
2015-06-16,28.578166961669922,28.425870895385742,0.1522960662841797
2015-06-17,28.510974884033203,28.578166961669922,-0.06719207763671875
2015-06-18,28.640878677368164,28.510974884033203,0.12990379333496094
2015-06-19,28.354198455810547,28.640878677368164,-0.2866802215576172
2015-06-22,28.580408096313477,28.354198455810547,0.2262096405029297
2015-06-23,28.45050811767578,28.580408096313477,-0.1298999786376953
2015-06-24,28.69239616394043,28.45050811767578,0.24188804626464844
2015-06-25,28.555770874023438,28.69239616394043,-0.1366252899169922
2015-06-26,28.387802124023438,28.555770874023438,-0.16796875
2015-06-29,27.89059066772461,28.387802124023438,-0.4972114562988281
2015-06-30,28.092161178588867,27.89059066772461,0.2015705108642578
2015-07-01,28.354198455810547,28.092161178588867,0.2620372772216797
2015-07-02,28.3183650970459,28.354198455810547,-0.03583335876464844
2015-07-06,28.219820022583008,28.3183650970459,-0.09854507446289062
2015-07-07,28.150390625,28.219820022583008,-0.06942939758300781
2015-07-08,27.45161247253418,28.150390625,-0.6987781524658203
2015-07-09,26.891698837280273,27.45161247253418,-0.5599136352539062
2015-07-10,27.610631942749023,26.891698837280273,0.71893310546875
2015-07-13,28.143674850463867,27.610631942749023,0.5330429077148438
2015-07-14,28.13247299194336,28.143674850463867,-0.011201858520507812
2015-07-15,28.403480529785156,28.13247299194336,0.2710075378417969
2015-07-16,28.7819766998291,28.403480529785156,0.3784961700439453
